LineName,TrainNumber,StationCode,Direction,Destination
R,1,R11,backward,R01
R,2,R06,backward,R01
R,3,R36,forward,R43
R,4,R32,forward,R43
B,5,B29,backward,B01
B,6,B24,backward,B01
B,7,B17,forward,B44
B,8,B13,forward,B44
G,9,G28,backward,G01
G,10,G23,backward,G01
G,11,G06,forward,G33
G,12,G02,forward,G33
