LineName,TrainNumber,StationCode,Direction,Destination
R,1,R31,backward,R01
R,2,R26,backward,R01
R,3,R16,forward,R43
R,4,R12,forward,R43
B,5,B32,backward,B01
B,6,B27,backward,B01
B,7,B15,forward,B44
B,8,B11,forward,B44
G,9,G06,backward,G01
G,10,G01,backward,G01
G,11,G26,forward,G33
G,12,G22,forward,G33
