LineName,TrainNumber,StationCode,Direction,Destination
R,1,R02,backward,R01
R,2,R04,forward,R43
R,3,R33,forward,R43
R,4,R29,forward,R43
B,5,B23,backward,B01
B,6,B18,backward,B01
B,7,B16,forward,B44
B,8,B12,forward,B44
G,9,G17,forward,G33
G,10,G22,forward,G33
G,11,G18,backward,G01
G,12,G22,backward,G01
