LineName,TrainNumber,StationCode,Direction,Destination
R,1,R43,backward,R01
R,2,R38,backward,R01
R,3,R04,forward,R43
R,4,R01,backward,R01
B,5,B30,forward,B44
B,6,B35,forward,B44
B,7,B14,backward,B01
B,8,B18,backward,B01
G,9,G14,backward,G01
G,10,G09,backward,G01
G,11,G20,forward,G33
G,12,G16,forward,G33

