LineName,TrainNumber,StationCode,Direction,Destination
R,1,R27,backward,R01
R,2,R22,backward,R01
R,3,R10,forward,R43
R,4,R06,forward,R43
B,5,B40,backward,B01
B,6,B35,backward,B01
B,7,B04,backward,B01
B,8,B08,backward,B01
G,9,G20,backward,G01
G,10,G15,backward,G01
G,11,G08,forward,G33
G,12,G04,forward,G33
