LineName,TrainNumber,StationCode,Direction,Destination
R,1,R43,forward,R43
R,2,R39,backward,R01
R,3,R04,forward,R43
R,4,R01,backward,R01
B,5,B29,forward,B44
B,6,B34,forward,B44
B,7,B12,backward,B01
B,8,B16,backward,B01
G,9,G09,backward,G01
G,10,G04,backward,G01
G,11,G22,forward,G33
G,12,G18,forward,G33
