LineName,TrainNumber,StationCode,Direction,Destination
R,1,R12,forward,R43
R,2,R17,forward,R43
R,3,R32,backward,R01
R,4,R36,backward,R01
B,5,B04,backward,B01
B,6,B02,forward,B44
B,7,B44,forward,B44
B,8,B40,forward,B44
G,9,G03,forward,G33
G,10,G08,forward,G33
G,11,G33,forward,G33
G,12,G29,forward,G33
