LineName,TrainNumber,StationCode,Direction,Destination
R,1,R35,backward,R01
R,2,R30,backward,R01
R,3,R12,forward,R43
R,4,R08,forward,R43
B,5,B36,backward,B01
B,6,B31,backward,B01
B,7,B11,forward,B44
B,8,B07,forward,B44
G,9,G10,backward,G01
G,10,G05,backward,G01
G,11,G22,forward,G33
G,12,G18,forward,G33
