LineName,TrainNumber,StationCode,Direction,Destination
R,1,R04,backward,R01
R,2,R02,forward,R43
R,3,R43,forward,R43
R,4,R39,forward,R43
B,5,B12,backward,B01
B,6,B07,backward,B01
B,7,B26,forward,B44
B,8,B22,forward,B44
G,9,G20,backward,G01
G,10,G15,backward,G01
G,11,G15,forward,G33
G,12,G11,forward,G33
