LineName,TrainNumber,StationCode,Direction,Destination
R,1,R02,forward,R43
R,2,R07,forward,R43
R,3,R39,forward,R43
R,4,R35,forward,R43
B,5,B14,backward,B01
B,6,B09,backward,B01
B,7,B24,forward,B44
B,8,B20,forward,B44
G,9,G25,forward,G33
G,10,G30,forward,G33
G,11,G10,backward,G01
G,12,G14,backward,G01
