LineName,TrainNumber,StationCode,Direction,Destination
R,1,R07,forward,R43
R,2,R12,forward,R43
R,3,R43,forward,R43
R,4,R39,forward,R43
B,5,B05,backward,B01
B,6,B01,forward,B44
B,7,B32,forward,B44
B,8,B28,forward,B44
G,9,G07,backward,G01
G,10,G02,backward,G01
G,11,G21,forward,G33
G,12,G17,forward,G33
