LineName,TrainNumber,StationCode,Direction,Destination
R,1,R04,forward,R43
R,2,R09,forward,R43
R,3,R41,backward,R01
R,4,R42,forward,R43
B,5,B06,backward,B01
B,6,B01,backward,B01
B,7,B41,forward,B44
B,8,B37,forward,B44
G,9,G05,backward,G01
G,10,G01,forward,G33
G,11,G30,forward,G33
G,12,G26,forward,G33
