LineName,TrainNumber,StationCode,Direction,Destination
R,1,R07,backward,R01
R,2,R02,backward,R01
R,3,R31,forward,R43
R,4,R27,forward,R43
B,5,B22,backward,B01
B,6,B17,backward,B01
B,7,B16,forward,B44
B,8,B12,forward,B44
G,9,G17,forward,G33
G,10,G22,forward,G33
G,11,G18,backward,G01
G,12,G22,backward,G01
