LineName,TrainNumber,StationCode,Direction,Destination
R,1,R31,backward,R01
R,2,R26,backward,R01
R,3,R06,forward,R43
R,4,R02,forward,R43
B,5,B40,forward,B44
B,6,B44,backward,B01
B,7,B10,backward,B01
B,8,B14,backward,B01
G,9,G08,backward,G01
G,10,G03,backward,G01
G,11,G24,forward,G33
G,12,G20,forward,G33
