LineName,TrainNumber,StationCode,Direction,Destination
R,1,R14,forward,R43
R,2,R19,forward,R43
R,3,R37,backward,R01
R,4,R41,backward,R01
B,5,B05,backward,B01
B,6,B01,forward,B44
B,7,B35,forward,B44
B,8,B31,forward,B44
G,9,G30,backward,G01
G,10,G25,backward,G01
G,11,G02,forward,G33
G,12,G03,backward,G01
