LineName,TrainNumber,StationCode,Direction,Destination
R,1,R09,forward,R43
R,2,R14,forward,R43
R,3,R36,backward,R01
R,4,R40,backward,R01
B,5,B13,backward,B01
B,6,B08,backward,B01
B,7,B34,forward,B44
B,8,B30,forward,B44
G,9,G12,backward,G01
G,10,G07,backward,G01
G,11,G23,forward,G33
G,12,G19,forward,G33
