LineName,TrainNumber,StationCode,Direction,Destination
R,1,R03,backward,R01
R,2,R03,forward,R43
R,3,R40,forward,R43
R,4,R36,forward,R43
B,5,B06,backward,B01
B,6,B01,backward,B01
B,7,B35,forward,B44
B,8,B31,forward,B44
G,9,G14,backward,G01
G,10,G09,backward,G01
G,11,G24,forward,G33
G,12,G20,forward,G33
