LineName,TrainNumber,StationCode,Direction,Destination
R,1,R19,forward,R43
R,2,R24,forward,R43
R,3,R32,backward,R01
R,4,R36,backward,R01
B,5,B08,forward,B44
B,6,B13,forward,B44
B,7,B44,forward,B44
B,8,B40,forward,B44
G,9,G06,forward,G33
G,10,G11,forward,G33
G,11,G33,forward,G33
G,12,G29,forward,G33
