LineName,TrainNumber,StationCode,Direction,Destination
R,1,R07,forward,R43
R,2,R12,forward,R43
R,3,R34,backward,R01
R,4,R38,backward,R01
B,5,B02,backward,B01
B,6,B04,forward,B44
B,7,B36,forward,B44
B,8,B32,forward,B44
G,9,G10,backward,G01
G,10,G05,backward,G01
G,11,G25,forward,G33
G,12,G21,forward,G33
