LineName,TrainNumber,StationCode,Direction,Destination
R,1,R40,backward,R01
R,2,R35,backward,R01
R,3,R01,backward,R01
R,4,R05,backward,R01
B,5,B32,forward,B44
B,6,B37,forward,B44
B,7,B14,backward,B01
B,8,B18,backward,B01
G,9,G33,backward,G01
G,10,G28,backward,G01
G,11,G03,backward,G01
G,12,G07,backward,G01
