LineName,TrainNumber,StationCode,Direction,Destination
R,1,R38,forward,R43
R,2,R43,forward,R43
R,3,R03,backward,R01
R,4,R07,backward,R01
B,5,B44,forward,B44
B,6,B40,backward,B01
B,7,B08,backward,B01
B,8,B12,backward,B01
G,9,G14,forward,G33
G,10,G19,forward,G33
G,11,G19,backward,G01
G,12,G23,backward,G01
