LineName,TrainNumber,StationCode,Direction,Destination
R,1,R26,backward,R01
R,2,R21,backward,R01
R,3,R17,forward,R43
R,4,R13,forward,R43
B,5,B39,forward,B44
B,6,B44,forward,B44
B,7,B03,backward,B01
B,8,B07,backward,B01
G,9,G20,forward,G33
G,10,G25,forward,G33
G,11,G14,backward,G01
G,12,G18,backward,G01
