LineName,TrainNumber,StationCode,Direction,Destination
R,1,R36,backward,R01
R,2,R31,backward,R01
R,3,R07,forward,R43
R,4,R03,forward,R43
B,5,B39,backward,B01
B,6,B34,backward,B01
B,7,B02,forward,B44
B,8,B03,backward,B01
G,9,G20,forward,G33
G,10,G25,forward,G33
G,11,G10,backward,G01
G,12,G14,backward,G01
