LineName,TrainNumber,StationCode,Direction,Destination
R,1,R09,forward,R43
R,2,R14,forward,R43
R,3,R43,forward,R43
R,4,R39,forward,R43
B,5,B13,backward,B01
B,6,B08,backward,B01
B,7,B26,forward,B44
B,8,B22,forward,B44
G,9,G27,forward,G33
G,10,G32,forward,G33
G,11,G08,backward,G01
G,12,G12,backward,G01
