LineName,TrainNumber,StationCode,Direction,Destination
R,1,R02,forward,R43
R,2,R07,forward,R43
R,3,R39,forward,R43
R,4,R35,forward,R43
B,5,B19,backward,B01
B,6,B14,backward,B01
B,7,B22,forward,B44
B,8,B18,forward,B44
G,9,G22,forward,G33
G,10,G27,forward,G33
G,11,G12,backward,G01
G,12,G16,backward,G01
