LineName,TrainNumber,StationCode,Direction,Destination
R,1,R08,forward,R43
R,2,R13,forward,R43
R,3,R37,backward,R01
R,4,R41,backward,R01
B,5,B02,backward,B01
B,6,B04,forward,B44
B,7,B44,backward,B01
B,8,B41,forward,B44
G,9,G01,backward,G01
G,10,G05,forward,G33
G,11,G33,backward,G01
G,12,G30,forward,G33
