LineName,TrainNumber,StationCode,Direction,Destination
R,1,R41,backward,R01
R,2,R36,backward,R01
R,3,R05,backward,R01
R,4,R09,backward,R01
B,5,B28,forward,B44
B,6,B33,forward,B44
B,7,B22,backward,B01
B,8,B26,backward,B01
G,9,G03,forward,G33
G,10,G08,forward,G33
G,11,G33,backward,G01
G,12,G30,forward,G33
