LineName,TrainNumber,StationCode,Direction,Destination
R,1,R20,backward,R01
R,2,R15,backward,R01
R,3,R17,forward,R43
R,4,R13,forward,R43
B,5,B31,backward,B01
B,6,B26,backward,B01
B,7,B06,forward,B44
B,8,B02,forward,B44
G,9,G33,backward,G01
G,10,G28,backward,G01
G,11,G06,backward,G01
G,12,G10,backward,G01
