LineName,TrainNumber,StationCode,Direction,Destination
R,1,R32,backward,R01
R,2,R27,backward,R01
R,3,R06,forward,R43
R,4,R02,forward,R43
B,5,B35,forward,B44
B,6,B40,forward,B44
B,7,B14,backward,B01
B,8,B18,backward,B01
G,9,G09,forward,G33
G,10,G14,forward,G33
G,11,G25,backward,G01
G,12,G29,backward,G01
