LineName,TrainNumber,StationCode,Direction,Destination
R,1,R04,forward,R43
R,2,R09,forward,R43
R,3,R40,forward,R43
R,4,R36,forward,R43
B,5,B08,backward,B01
B,6,B03,backward,B01
B,7,B29,forward,B44
B,8,B25,forward,B44
G,9,G10,backward,G01
G,10,G05,backward,G01
G,11,G18,forward,G33
G,12,G14,forward,G33
