LineName,TrainNumber,StationCode,Direction,Destination
R,1,R15,forward,R43
R,2,R20,forward,R43
R,3,R26,backward,R01
R,4,R30,backward,R01
B,5,B09,forward,B44
B,6,B14,forward,B44
B,7,B43,backward,B01
B,8,B42,forward,B44
G,9,G22,backward,G01
G,10,G17,backward,G01
G,11,G13,forward,G33
G,12,G09,forward,G33
