LineName,TrainNumber,StationCode,Direction,Destination
R,1,R22,forward,R43
R,2,R27,forward,R43
R,3,R19,backward,R01
R,4,R23,backward,R01
B,5,B18,forward,B44
B,6,B23,forward,B44
B,7,B26,backward,B01
B,8,B30,backward,B01
G,9,G04,backward,G01
G,10,G02,forward,G33
G,11,G30,forward,G33
G,12,G26,forward,G33
