LineName,TrainNumber,StationCode,Direction,Destination
R,1,R21,backward,R01
R,2,R16,backward,R01
R,3,R25,forward,R43
R,4,R21,forward,R43
B,5,B12,backward,B01
B,6,B07,backward,B01
B,7,B24,forward,B44
B,8,B20,forward,B44
G,9,G06,forward,G33
G,10,G11,forward,G33
G,11,G32,backward,G01
G,12,G31,forward,G33
