LineName,TrainNumber,StationCode,Direction,Destination
R,1,R41,backward,R01
R,2,R36,backward,R01
R,3,R04,backward,R01
R,4,R08,backward,R01
B,5,B31,forward,B44
B,6,B36,forward,B44
B,7,B21,backward,B01
B,8,B25,backward,B01
G,9,G03,forward,G33
G,10,G08,forward,G33
G,11,G32,backward,G01
G,12,G31,forward,G33
