LineName,TrainNumber,StationCode,Direction,Destination
R,1,R42,forward,R43
R,2,R40,backward,R01
R,3,R02,forward,R43
R,4,R03,backward,R01
B,5,B43,forward,B44
B,6,B41,backward,B01
B,7,B01,forward,B44
B,8,B04,backward,B01
G,9,G20,backward,G01
G,10,G15,backward,G01
G,11,G12,forward,G33
G,12,G08,forward,G33
