LineName,TrainNumber,StationCode,Direction,Destination
R,1,R43,backward,R01
R,2,R38,backward,R01
R,3,R07,backward,R01
R,4,R11,backward,R01
B,5,B26,forward,B44
B,6,B31,forward,B44
B,7,B24,backward,B01
B,8,B28,backward,B01
G,9,G01,forward,G33
G,10,G06,forward,G33
G,11,G32,forward,G33
G,12,G28,forward,G33
