LineName,TrainNumber,StationCode,Direction,Destination
R,1,R11,forward,R43
R,2,R16,forward,R43
R,3,R40,backward,R01
R,4,R43,forward,R43
B,5,B01,backward,B01
B,6,B05,forward,B44
B,7,B36,forward,B44
B,8,B32,forward,B44
G,9,G03,backward,G01
G,10,G03,forward,G33
G,11,G25,forward,G33
G,12,G21,forward,G33
