LineName,TrainNumber,StationCode,Direction,Destination
R,1,R17,forward,R43
R,2,R22,forward,R43
R,3,R34,backward,R01
R,4,R38,backward,R01
B,5,B06,forward,B44
B,6,B11,forward,B44
B,7,B42,forward,B44
B,8,B38,forward,B44
G,9,G04,forward,G33
G,10,G09,forward,G33
G,11,G31,forward,G33
G,12,G27,forward,G33
